gene_id	NA.	X50_cells_rep1	X50_cells_rep2	X50_cells_rep3	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000048528	Nkx1-2	1245.61873542641	1238.53152099034	1159.13353874365	689.676843187826	833.299842705101	690.052510864458	976.052165319631	0.71921722357193	0.0821081526859931	8.75938868485373	1.96312096072247e-18	2.1032164111013e-15
ENSMUSG00000031765	Mt1	84.7097748976227	89.355242153641	90.1172819237047	297.631075743377	311.001038989829	182.002566335196	175.802830007228	-1.58441585378518	0.187063117463392	-8.46995321830477	2.45491610559411e-17	2.41093219203555e-14
ENSMUSG00000039476	Prrx2	495.744705366769	433.203262592968	413.413030824995	784.990722428908	938.491370598719	728.983541096585	632.471105484824	-0.86758938902916	0.102939909854606	-8.42811490950944	3.51278029203691e-17	3.18447044166577e-14
ENSMUSG00000030699	Tbx6	115.513329405849	96.1417162412593	88.9908158996584	226.595260082571	275.327390399819	246.238766218206	174.801213041227	-1.30933953664995	0.156376778536356	-8.37297934453579	5.61794556611448e-17	4.72910632118994e-14
ENSMUSG00000038526	Car14	473.604650563982	406.057366242495	416.792428897134	740.930532968408	731.767150564303	705.624922957309	579.129508698938	-0.746051446545337	0.0894005225788138	-8.34504570023774	7.11863517118924e-17	5.59287436616435e-14
ENSMUSG00000096210	H1f0	751.799252216402	795.148547265945	705.167731052989	1195.02024067356	1179.05982134673	1093.96194952278	953.359590346402	-0.62324469665687	0.0753973448303342	-8.26613587069081	1.38370844156246e-16	1.01918774898835e-13
ENSMUSG00000055210	Foxd2	64.4949422515991	63.3404248177708	36.0469127694819	180.736695542051	161.903482062352	174.21636028877	113.456469622004	-1.64990472853182	0.200489742800026	-8.22937226358502	1.88197063031002e-16	1.30464846342374e-13
ENSMUSG00000062070	Pgk1	265.680657633453	292.94946478219	238.810797097817	522.427960745928	687.861121530445	463.279259762316	411.834876925358	-1.07022666641985	0.131637309370997	-8.1301165416835	4.28877903695019e-16	2.80795894169211e-13
ENSMUSG00000022816	Fstl1	909.667469071062	774.78912500309	813.308469361435	1416.22037551607	1286.08076711676	1222.4343492888	1070.4167592262	-0.650551967943107	0.0801872546543688	-8.11290984767071	4.94217384637936e-16	3.06544835682004e-13
ENSMUSG00000038235	F11r	566.977925167043	652.63259142596	755.858702135073	295.832700663357	374.115955726	370.818062961013	502.705989679741	0.923552735790585	0.114869768355374	8.03999824334442	8.98397598799954e-16	5.29380785092873e-13
ENSMUSG00000051367	Six1	299.372045376826	246.575225183465	214.028544568799	582.673525926612	503.089916012959	450.626674936875	382.727655334256	-1.01181618153295	0.126114099566294	-8.02302189059416	1.03174954963439e-15	5.79008021068634e-13
ENSMUSG00000028883	Sema3a	285.895490279477	263.541410402511	282.742972035623	141.172443781602	129.888669225164	117.766366452185	203.50122536276	1.09691092877821	0.137017893583403	8.00560350251274	1.1888219206392e-15	6.36830287942409e-13
ENSMUSG00000050966	Lin28a	1011.70424337956	1203.46807153765	1165.89233488793	573.68165052651	697.008210912499	740.662850166224	898.736226901728	0.749025947904239	0.0938766084475744	7.97883477354782	1.47721157700768e-15	7.56910366740674e-13
ENSMUSG00000001604	Tcea3	491.894261053241	511.247714600579	524.93316720558	274.252199703112	311.915747928034	292.956002496759	401.199848831217	0.796986473388332	0.100645437322757	7.91875413917171	2.399021842697e-15	1.17801968400767e-12
ENSMUSG00000026193	Fn1	757.574918686694	639.059643250724	616.176915153331	1132.97630041286	1059.23295044183	1015.12661330272	870.024556874693	-0.66978448157806	0.0858590093343259	-7.8009807796639	6.14278691034248e-15	2.78433629763023e-12
ENSMUSG00000004885	Crabp2	535.211759580435	618.700220987869	642.085633706396	294.034325583337	367.712993158562	353.299099356556	468.507338728859	0.822153329637298	0.106804174371605	7.69776401039133	1.38467791565722e-14	6.04386268000753e-12
ENSMUSG00000019943	Atp2b1	589.117979969831	663.943381571991	692.77660478848	340.792077663867	365.883575282152	426.294781041795	513.134733386353	0.78013132104719	0.102091372057578	7.64150099390583	2.14703869663384e-14	8.72512104821718e-12
ENSMUSG00000024247	Pkdcc	156.905605776278	145.909192883794	131.796524813418	315.614826543582	279.900935090846	291.009450985152	220.189422682178	-1.02567334658095	0.134153655743761	-7.64551171486545	2.08116002396628e-14	8.72512104821718e-12
ENSMUSG00000014773	Dll1	685.379087808039	634.535327192311	663.488488163276	933.356666530591	1093.99189009363	1022.91281934915	838.944046522833	-0.619883061886131	0.0811792390870462	-7.63598019465848	2.24108774984475e-14	8.80373971064011e-12
ENSMUSG00000061517	Sox21	48.1305539191038	73.5201359491983	103.63487421226	13.4878131001531	9.14708938205379	7.78620604642548	42.6177787681991	2.87647827652439	0.377945889114733	7.61082038294423	2.7236152398184e-14	1.03541308391161e-11
ENSMUSG00000028937	Acot7	746.023585746109	768.002650915471	793.032080928601	470.275083425337	471.989812113976	533.355114180145	630.44638788494	0.645103493899508	0.085560414521789	7.5397425024773	4.70900352656606e-14	1.73423770501816e-11
ENSMUSG00000028946	Hes3	107.812440778793	153.826745986015	167.8434375829	31.4715639003571	55.7972452305281	39.9043059879306	92.7759565777539	1.75166653883768	0.234181035932543	7.47996750403929	7.43409913572498e-14	2.65487449437936e-11
ENSMUSG00000051159	Cited1	363.866987628425	268.065726460923	288.375302155855	532.319023686041	576.266631069389	527.515459645326	426.068188440993	-0.825238686898695	0.111584757377834	-7.39562200332058	1.40747861960271e-13	4.87856927412291e-11
ENSMUSG00000035799	Twist1	351.353043609458	300.867017884411	317.663418781059	540.411711546132	507.663460703985	589.80510801673	434.627293423629	-0.752705442142983	0.102716006913235	-7.32802476228264	2.33569570853825e-13	7.8646211214638e-11
ENSMUSG00000020766	Galk1	330.175599885052	308.784570986633	278.237107939438	541.310899086143	611.025570721193	470.092190052938	423.270989778566	-0.82159381827314	0.112751126107708	-7.2867903553202	3.17426259070599e-13	1.03913012865195e-10
ENSMUSG00000060461	Dppa5a	3.85044431352831	13.5729481752366	10.1381942164168	79.1285035208979	98.788565326181	42.8241332553401	41.3837981346001	-3.03437664604029	0.416864874850757	-7.27904131315127	3.36200723759417e-13	1.07084473770398e-10
ENSMUSG00000020108	Ddit4	592.968424283359	649.239354382151	635.326837562118	843.437912529571	1164.42447833545	1135.81280702232	836.868302352494	-0.743954285063956	0.103174076874349	-7.21067062194302	5.567698356312e-13	1.72671908234571e-10
ENSMUSG00000031734	Irx3	352.31565468784	430.941104563762	576.75060431171	115.995192661316	151.841683742093	109.98016040576	289.63740006208	1.84654019914008	0.258020306275561	7.15656928632589	8.27210802497626e-13	2.49966136088065e-10
ENSMUSG00000032291	Crabp1	717.145253394647	616.438062958663	635.326837562118	1071.83154769216	1206.5010894929	907.093004408568	859.055965918176	-0.693103623948989	0.0971384691964752	-7.13521254434324	9.6637715369271e-13	2.84718868906715e-10
ENSMUSG00000028023	Pitx2	22.1400548027878	9.04863211682441	9.01172819237047	86.3220038409795	79.579677623868	61.3163726156006	44.5697448654051	-2.46787948698253	0.346697240346456	-7.11825535304628	1.09301733506501e-12	3.14175836432709e-10
ENSMUSG00000030695	Aldoa	5543.67720040238	5735.70168305207	5146.82326386758	10270.5200819965	12582.7361539532	9329.82139512933	8101.54662973352	-0.970314500282964	0.137437176501415	-7.06005845713059	1.66432573674442e-12	4.67001876369833e-10
ENSMUSG00000056648	Hoxb8	994.377243968685	1145.78304179289	1105.06316958943	605.153214426867	782.076142165599	704.651647201506	889.517409857496	0.632771821023391	0.0909160220637178	6.95995938515565	3.4037085141575e-12	9.11652382712413e-10
ENSMUSG00000047632	Fgfbp3	238.727547438755	255.623857300289	271.47831179516	89.0195664610102	148.182847989271	115.819814940579	186.475324320844	1.11664965552676	0.16165046664156	6.9078034770094	4.92215193045457e-12	1.26103392392189e-09
ENSMUSG00000079042	Apela	131.877717738345	128.943007664748	129.543592765325	47.6569396205408	58.5413720451443	34.0646514531115	88.4378802145357	1.47278885359936	0.213982158997983	6.88276471503985	5.87019413346219e-12	1.47191995452876e-09
ENSMUSG00000063229	Ldha	5481.10748030754	6364.58161517137	4948.56524363543	13412.2813467922	17224.8840153455	11761.0642331257	9865.41398906295	-1.33605959437108	0.196266122584612	-6.80738772833854	9.93868152503351e-12	2.3425472354504e-09
ENSMUSG00000002944	Cd36	32.7287766649906	37.3256074819007	22.5293204809262	144.769193941643	90.5561848823325	88.5680937780898	69.4128628716471	-1.80626184602172	0.270984966160293	-6.66554263734796	2.63689240296353e-11	6.09328960175003e-09
ENSMUSG00000036139	Hoxc9	423.548874488114	475.053186133281	465.230467931125	257.167636442918	301.853949607775	270.570660113285	365.570795786083	0.715596197082817	0.107441483864917	6.66033427072282	2.73205486868699e-11	6.19178204374542e-09
ENSMUSG00000078566	Bnip3	146.316883914076	148.171350913	126.164194693187	410.029518244653	661.334562322489	388.337026565471	313.392256108812	-1.79473187364351	0.271228876441692	-6.61703833746971	3.66466482696521e-11	8.14869339354435e-09
ENSMUSG00000023456	Tpi1	1390.9730082621	1429.68387445826	1178.28346115244	2420.61285770747	3035.91896590365	2339.75491695086	1965.87118073913	-0.963071379089227	0.147213447897223	-6.54200681286667	6.06987370152491e-11	1.32469373282354e-08
ENSMUSG00000039982	Dtx4	215.624881557585	272.590042519335	348.078001430309	116.894380201326	145.438721174655	135.285330056643	205.651892823309	1.0695337544489	0.164483825718004	6.50236428889087	7.90673423275234e-11	1.69419750787248e-08
ENSMUSG00000067586	S1pr3	61.6071090164529	37.3256074819007	32.6675146973429	153.761069341745	103.362110017208	135.285330056643	87.334790101882	-1.5615590984	0.240776426679787	-6.48551488172363	8.84292704026867e-11	1.86096241374225e-08
ENSMUSG00000070643	Sox13	319.586878022849	349.503415512343	421.298292993319	190.627758482163	199.406548528773	223.853423834733	284.046052895697	0.827626013877612	0.128373459902113	6.44701805582473	1.14072202588076e-10	2.35849282017628e-08
ENSMUSG00000024406	Pou5f1	7.70088862705661	9.04863211682441	6.75879614427785	47.6569396205408	74.0914239946357	38.9310302321274	30.6979517892438	-2.77576752557391	0.432203018023454	-6.42236960368305	1.34169168298408e-10	2.6799722854182e-08
ENSMUSG00000032902	Slc16a1	596.818868596887	632.273169163105	711.926527197267	401.936830384561	428.083783080117	451.599950692678	537.106521519103	0.598027831355659	0.0950311024518639	6.29296952183185	3.11449509313696e-10	6.01710240534739e-08
ENSMUSG00000003153	Slc2a3	1103.15229582586	1141.25872573448	1205.31864572955	675.289842547663	907.391266699736	678.37320179482	951.797329722018	0.608680697388669	0.0970011360824358	6.27498524214588	3.49667457944242e-10	6.64650159979499e-08
ENSMUSG00000004872	Pax3	272.418935182128	243.181988139656	190.372758063826	412.727080864684	369.542411034973	457.439605227497	324.280463085461	-0.807607441195581	0.129185800756397	-6.25151863801557	4.06480580756302e-10	7.60376768922701e-08
ENSMUSG00000001334	Fndc5	128.989884503198	194.545590511725	154.325845294344	56.6488150206428	75.0061329328411	72.9956816852389	113.751991657998	1.22093667634197	0.19775286002491	6.17405319037195	6.65611315426239e-10	1.20680451573819e-07
ENSMUSG00000033768	Nrxn2	266.643268711835	342.716941424724	376.239652031467	134.878131001531	203.065384281594	173.243084532967	249.464410330686	0.944919092801738	0.153626465066428	6.15075724350721	7.71138731603099e-10	1.37694999271856e-07
ENSMUSG00000004415	Col26a1	230.064047733316	193.414511497122	165.590505534807	443.29945722503	318.318710495472	334.806859996296	280.915682080341	-0.892891581814813	0.145411709212421	-6.14043797883193	8.22942615444058e-10	1.42623216514827e-07
ENSMUSG00000032231	Anxa2	12.513944018967	16.9661852190458	3.37939807213893	71.9350032008163	68.6031703654034	39.9043059879306	35.5503344773837	-2.45352149416526	0.401905452758273	-6.10472308182626	1.0297906678888e-09	1.75885261174921e-07
ENSMUSG00000078202	Nrarp	291.671156749769	332.537230293297	352.583865526495	450.492957545112	549.740071861433	560.606835342634	422.93868621979	-0.678120356654316	0.111403973952191	-6.08703920153992	1.15017816142697e-09	1.93640709034526e-07
ENSMUSG00000032698	Lmo2	129.95249558158	111.976822445702	91.243747947751	213.107446982418	229.59194348955	207.307735986078	163.863365405513	-0.958535997466785	0.157536833659116	-6.0845198878435	1.16840899299203e-09	1.93939436371987e-07
ENSMUSG00000024805	Pcgf5	121.288995876142	141.384876825381	141.934719029835	44.9593770005102	65.8590435507873	62.2896483714038	96.2861101090099	1.22447279054787	0.201896014486868	6.06486855949066	1.32061608959292e-09	2.13198090628117e-07
ENSMUSG00000024598	Fbn2	470.716817328835	394.746576096465	344.69860335817	614.145089826969	631.149167361712	623.869759469841	513.221002240332	-0.623166950738142	0.103480180733655	-6.02208989508914	1.7217921417167e-09	2.74207032299072e-07
ENSMUSG00000035637	Grhpr	245.46582498743	255.623857300289	205.016816376428	376.759579264275	445.46325290602	356.218926623966	314.091376243068	-0.738366586104873	0.123546509419233	-5.9764261214322	2.28085917986234e-09	3.53683229403653e-07
ENSMUSG00000029163	Emilin1	52.9436093110142	64.4715038323739	41.6792428897134	135.777318541541	116.168035152083	127.499124010217	89.7564722894904	-1.25439859466051	0.210049646796033	-5.97191480106883	2.34484985846802e-09	3.58883838727865e-07
ENSMUSG00000025791	Pgm1	51.0183871542501	38.4566864965037	42.8057089137597	126.785443141439	177.453534011844	80.7818877316643	86.2169412415767	-1.53822668180444	0.260105294271632	-5.91386148487253	3.34178946777208e-09	4.98518846553089e-07
ENSMUSG00000036144	Meox2	58.7192757813067	50.8985556571373	27.0351845771114	150.164319181704	90.5561848823325	144.044811858871	86.9030553230772	-1.48386615166913	0.254428237499252	-5.83215985086361	5.47144634345024e-09	7.96061668611865e-07
ENSMUSG00000039316	Rftn1	105.887218622028	67.864740876183	99.1290101160751	180.736695542051	195.747712775951	176.162911800376	137.588048288778	-1.01245177074297	0.174594194785118	-5.79888565017324	6.67570318323334e-09	9.25566611934175e-07
ENSMUSG00000037499	Nenf	175.195216265538	173.055089234267	135.175922885557	264.361136763	314.65987474265	267.650832845876	221.683012122815	-0.806086249613926	0.139841667706614	-5.76427800693197	8.20081409439932e-09	1.12379760584298e-06
ENSMUSG00000027082	Tfpi	159.793439011425	109.714664416496	109.267204332492	266.15951184302	250.630249068274	209.254287497685	184.136559361565	-0.931907997390152	0.163106520327377	-5.71349321608779	1.10680288151324e-08	1.472323619982e-06
ENSMUSG00000038192	Cer1	149.204717149222	128.943007664748	126.164194693187	227.494447622582	311.001038989829	219.96032081152	193.794621155181	-0.905124711983201	0.158440446967659	-5.71271243742423	1.1118947999864e-08	1.472323619982e-06
ENSMUSG00000018339	Gpx3	95.2984967598256	99.5349532850685	92.3702139717973	194.224508642204	170.135862506201	180.056014823589	138.603341664781	-0.923110700165547	0.16213377426224	-5.69351268337516	1.24451966581007e-08	1.62962936239685e-06
ENSMUSG00000063531	Sema3e	105.887218622028	95.0106372266563	127.290660717233	44.9593770005102	51.2237005395012	43.7974090111433	78.0281671861787	1.22782794380046	0.219507158175626	5.59356676112621	2.22451631404479e-08	2.88087085285911e-06
ENSMUSG00000030844	Rgs10	68.3453865651274	71.2579779199922	76.599689635149	25.1772511202857	21.0383055787237	28.2249969182924	48.4406012895951	1.53916425953227	0.27624181051034	5.57180050582769	2.52120024750626e-08	3.19487579751197e-06
ENSMUSG00000032172	Olfm2	57.7566647029246	89.355242153641	75.4732236111027	17.9837508002041	27.4412681461614	27.2517211624892	49.2103117627538	1.6128453944642	0.290622603073746	5.54962132128085	2.86289023994897e-08	3.58927249763815e-06
ENSMUSG00000020875	Hoxb9	1541.1403364897	1714.71578613822	1913.86577485468	748.124033288489	997.032742643863	1024.85937086075	1323.28967404595	0.900189960092683	0.162546245917196	5.53805444729405	3.05850187147865e-08	3.79415205846062e-06
ENSMUSG00000017897	Eya2	77.9714973489482	79.1755310222135	47.311573009945	163.652132281857	121.656288781315	170.323257265557	110.015046618306	-1.15078127885088	0.20802146115384	-5.53203151476681	3.16543012234625e-08	3.88589520748443e-06
ENSMUSG00000025352	Gdf11	394.670542136651	449.038368797411	431.436487209736	236.486323022684	291.792151287516	299.768932787381	350.532134206897	0.622632153636274	0.114353719997444	5.4447914213039	5.18661249344908e-08	6.11242282352974e-06
ENSMUSG00000068079	Tcf15	2108.11826165675	1616.31191186776	1441.87651077927	3538.30296994015	3144.76932955009	3272.15309101031	2520.25534580072	-0.945860822669182	0.173704247202185	-5.4452371654922	5.17364054466205e-08	6.11242282352974e-06
ENSMUSG00000020277	Pfkl	437.025429585463	438.858657665984	333.433943117707	736.434595268357	920.197191834612	691.025786620261	592.829267348731	-0.956500580590171	0.176032658419793	-5.43365412518601	5.52115515878921e-08	6.44225876696345e-06
ENSMUSG00000038412	Higd1a	244.503213909047	236.395514052038	239.937263121864	382.154704504337	403.386641748572	330.913756973083	306.215182384823	-0.631627775526417	0.116429985560182	-5.42495794779545	5.79681858483417e-08	6.63257349730783e-06
ENSMUSG00000039385	Cdh6	73.1584419570378	95.0106372266563	96.8760780679825	32.3707514403673	33.844230713599	38.9310302321274	61.6985282729617	1.33157244745093	0.246917607849658	5.39278044626809	6.93757007721926e-08	7.86146763077202e-06
ENSMUSG00000021953	Tdh	0.962611078382077	3.39323704380915	0	35.9675016004081	38.4177754046259	19.4655151160637	16.3677733738815	-4.45736242925255	0.82731765057429	-5.38772794966774	7.13539483356691e-08	8.00863124891295e-06
ENSMUSG00000048826	Dact2	91.4480524462973	101.797111314275	49.5645050580376	181.635883082061	168.30644462979	160.590499707526	125.557082706331	-1.06891193237852	0.198989519104099	-5.37169966132401	7.79979413955526e-08	8.67175225798667e-06
ENSMUSG00000021365	Nedd9	40.4296652920472	55.4228717155495	52.9439031301765	9.89106294011224	18.2941787641076	8.75948180222866	30.9568606073703	2.00163494522739	0.372893085503231	5.36785213522025	7.9679834734547e-08	8.77595189109006e-06
ENSMUSG00000020186	Csrp2	217.550103714349	246.575225183465	176.85516577527	387.549829744398	334.783471383169	320.207723659248	280.586919909983	-0.702143594213825	0.131456994547151	-5.34124180027545	9.23120273640875e-08	9.90778958873925e-06
ENSMUSG00000044167	Foxo1	90.4854413679152	73.5201359491983	48.4380390339913	170.845632601939	139.035758607218	144.044811858871	111.061636569855	-1.08688265105056	0.203563715566324	-5.33927496865933	9.33190194611842e-08	9.90778958873925e-06
ENSMUSG00000024827	Gldc	356.166099001368	397.008734125671	447.207011546384	253.570886282877	270.753845708792	262.78445406686	331.248505121992	0.606517653055833	0.11410543684959	5.31541414503609	1.06415015774501e-07	1.10982385920574e-05
ENSMUSG00000000392	Fap	13.4765550973491	12.4418691606336	7.88526216832416	62.9431278007143	27.4412681461614	65.2094756388134	31.566259668666	-2.19273709725403	0.414159146526674	-5.29443117613921	1.19387440898243e-07	1.23419385174193e-05
ENSMUSG00000029231	Pdgfra	94.3358856814435	68.9958198907861	65.3350293946859	186.131820782112	132.63279603978	150.857742149494	116.381515656384	-1.03096026450567	0.195876524268356	-5.26331712468629	1.41479230136055e-07	1.42507070696873e-05
ENSMUSG00000038119	Cdon	116.475940484231	117.632217518717	113.773068428677	223.897697462541	210.383055787237	177.13618755618	159.883027872931	-0.814850511111413	0.155262466648607	-5.24821309811854	1.53581586445759e-07	1.53386355615531e-05
ENSMUSG00000041607	Mbp	161.718661168189	174.18616824887	241.06372914591	98.9106294011224	107.935654708235	101.220678603531	147.505920212643	0.90192882174461	0.173530395776799	5.1975264489381	2.01957812559265e-07	1.98339401750911e-05
ENSMUSG00000022358	Fbxo32	53.9062203893963	64.4715038323739	66.4614954187322	21.5805009602449	20.1235966405183	21.4120666276701	41.3258973114893	1.54712558281322	0.298544585856337	5.18222622719983	2.19253051836026e-07	2.11794853761276e-05
ENSMUSG00000067860	Zic3	131.877717738345	132.336244708557	110.393670356538	267.957886923041	206.724220034416	192.708599649031	173.666389901654	-0.832907836976025	0.161053845001422	-5.17161100356637	2.32084336786486e-07	2.22158474781719e-05
ENSMUSG00000021068	Nin	149.204717149222	178.710484307282	185.866893967641	74.6325658208469	85.9826401913056	111.926711917366	131.054002225611	0.915230969846014	0.179642440411128	5.09473689931749	3.49225899263072e-07	3.21533376782445e-05
ENSMUSG00000027173	Depdc7	72.1958308786557	61.0782667885647	60.8291652985007	158.257007041796	117.997453028494	119.712917963792	98.3451068333004	-1.02553770611722	0.201745317311159	-5.08332842509297	3.70877598522889e-07	3.36220263848918e-05
ENSMUSG00000048562	Sp8	200.223104303472	243.181988139656	200.510952280243	129.483005761469	127.144542410548	125.552572498611	171.016027565666	0.750573065450446	0.148183445100225	5.06516139466721	4.08054484991597e-07	3.670932905058e-05
ENSMUSG00000032294	Pkm	3695.46392990879	4069.62229454178	3461.63009189431	5699.05062858467	6351.73886689815	5003.61066058417	4713.51941206865	-0.603296746953423	0.119450435311738	-5.05060316757287	4.4041716675902e-07	3.93205781079928e-05
ENSMUSG00000021892	Sh3bp5	100.111552151736	88.224163139038	66.4614954187322	208.611509282367	150.012265865682	145.018087614675	126.406512245372	-0.979020755588263	0.194507072713292	-5.03334270539026	4.82000325815244e-07	4.27095777423508e-05
ENSMUSG00000017390	Aldoc	67.3827754867454	61.0782667885647	46.1851069858986	148.365944101684	158.244646309531	87.5948180222866	94.8085929491183	-1.17205423670359	0.233517983575297	-5.01911766605189	5.19093485200119e-07	4.53149386895067e-05
ENSMUSG00000019817	Plagl1	139.578606365401	223.953644891404	221.913806737123	72.8341907408265	121.656288781315	96.3542998245153	146.048472890098	1.00547430014337	0.200817628806674	5.00690256188285	5.53129092482047e-07	4.75812142693498e-05
ENSMUSG00000029661	Col1a2	11.5513329405849	6.7864740876183	4.50586409618523	49.4553147005612	25.6118502697506	41.850857499537	23.2936155990395	-2.33021798884904	0.465332124154954	-5.00764479366373	5.51000988988668e-07	4.75812142693498e-05
ENSMUSG00000070720	Tmem200b	45.2427206839576	32.8012914234885	23.6557865049725	92.616316621051	87.8120580677164	73.9689574410421	59.3495217903713	-1.31089392879035	0.263355316622954	-4.97766267110207	6.43566889189369e-07	5.49596796311356e-05
ENSMUSG00000025964	Adam23	123.214218032906	114.238980474908	119.405398548909	58.4471901006632	67.6884614271981	53.5301665691752	89.4207358589598	0.98957205432711	0.198900819520994	4.97520350449165	6.51791282819893e-07	5.52615846621039e-05
ENSMUSG00000027215	Cd82	62.569720094835	52.0296346717403	86.7378838515657	26.9756262003061	21.9530145169291	23.3586181392764	45.6040829124421	1.47541456655321	0.296876213939268	4.96979716554537	6.70229775128886e-07	5.64189849992423e-05
ENSMUSG00000028494	Plin2	56.7940536245425	41.8499235403129	61.955631322547	115.096005121306	104.276818955413	115.819814940579	82.6320412507834	-1.05866430902904	0.213504647850281	-4.95850708492034	7.1036948551999e-07	5.85433873206509e-05
ENSMUSG00000027562	Car2	98.1863299949718	102.928190328878	145.314117101974	56.6488150206428	61.2854988597604	43.7974090111433	84.6933933862283	1.09313529898348	0.222666521975134	4.909293455015	9.14051128521082e-07	7.28568819698879e-05
ENSMUSG00000027559	Car3	87.597608132769	89.355242153641	120.531864572955	53.052064860602	41.1619022192421	39.9043059879306	71.9338313211899	1.14438981331115	0.233266639866117	4.90593002912018	9.29856718081292e-07	7.3546049816027e-05
ENSMUSG00000074622	Mafb	67.3827754867454	84.8309260952288	109.267204332492	21.5805009602449	38.4177754046259	42.8241332553401	60.7172192557795	1.34674218812478	0.275041433287407	4.89650658094662	9.75553826324416e-07	7.66460122882216e-05
ENSMUSG00000036103	Colec12	145.354272835694	144.77811386919	98.0025440920288	284.143262643224	206.724220034416	205.361184474472	180.727266324838	-0.840928959724087	0.17183435591138	-4.89383485196511	9.88898317915003e-07	7.71799117657504e-05
ENSMUSG00000096001	2610528A11Rik	20.2148326460236	39.5877655111068	28.1616506011577	67.4390655007653	76.8355508092519	79.8086119758612	52.0079128406944	-1.36133546971173	0.27915602097178	-4.8766115270333	1.07923680331036e-06	8.36763534671881e-05
ENSMUSG00000066705	Fxyd6	1045.39563112294	973.859031573227	726.570585509869	2035.7605905831	1507.44033016246	1762.60239375957	1341.93809378519	-0.94992102513791	0.195226864547794	-4.86572904471023	1.14035659572158e-06	8.78372711148941e-05
ENSMUSG00000045179	Sox3	272.418935182128	313.308887045045	466.356933955172	116.894380201326	162.818191000558	114.846539184776	241.107311094834	1.4137670199069	0.290879216999182	4.86032324513195	1.17194239131397e-06	8.91054263331299e-05
ENSMUSG00000021130	Galnt16	84.7097748976227	91.6174001828471	72.0938255389637	159.156194581806	155.500519494914	137.231881568249	116.718266044067	-0.863418118508753	0.178232872228847	-4.84432589629227	1.27042261297789e-06	9.47590537591422e-05
ENSMUSG00000006494	Pdk1	50.055776075868	74.6512149638014	42.8057089137597	160.055382121816	243.312577562631	136.258605812446	117.85654424172	-1.68979416370585	0.349639373152189	-4.83296302836673	1.3451577606458e-06	9.9079276307567e-05
ENSMUSG00000024063	Lbh	69.3079976435095	108.583585401893	113.773068428677	44.0601894605	43.9060290338582	40.8775817437338	70.0847419520286	1.17147758835304	0.242828798826576	4.82429429299153	1.40499837641038e-06	0.000102844135813642
ENSMUSG00000001870	Ltbp1	132.840328816727	139.122718796175	92.3702139717973	204.115571582316	201.235966405183	217.04049354411	164.454215519385	-0.769258795066557	0.160001983297881	-4.8078078734462	1.52594308751168e-06	0.000110326621388498
